,State,Age Group,Peak,Adult respiratory distress syndrome,All other conditions and causes (residual),Alzheimer disease,Cardiac arrest,Cardiac arrhythmia,Cerebrovascular diseases,Chronic lower respiratory diseases,Diabetes,Heart failure,Hypertensive diseases,Influenza and pneumonia,"Intentional and unintentional injury, poisoning, and other adverse events",Ischemic heart disease,Malignant neoplasms,Obesity,Other diseases of the circulatory system,Other diseases of the respiratory system,Renal failure,Respiratory arrest,Respiratory failure,Sepsis,Vascular and unspecified dementia,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Tables Death Rate,Average Age of Death,Average Age,Population,LATITUDE,LONGITUDE
907,Wisconsin,45-54,Second,0.0,98.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,172.0,1612.0,74.0,29.0,0.0,221.0,0.023903431929647924,351.7784977914899,347.7321770052137,5003943,306.05353099999996,-623.132979
909,Wisconsin,55-64,Second,14.0,287.0,0.0,0.0,0.0,24.0,66.0,139.0,11.0,129.0,146.0,0.0,51.0,36.0,89.0,31.0,11.0,34.0,0.0,111.0,11.0,0.0,509.0,4317.0,353.0,174.0,0.0,676.0,0.05361709063872695,420.1860377489207,415.96959258314195,5760930,306.05353099999996,-623.132979
911,Wisconsin,65-74,Second,60.0,749.0,0.0,0.0,112.0,64.0,228.0,352.0,101.0,382.0,426.0,10.0,262.0,111.0,157.0,120.0,49.0,105.0,0.0,343.0,83.0,80.0,1232.0,7381.0,727.0,495.0,0.0,1465.0,0.1217279952019453,488.3997447069956,483.1190504213549,4163236,306.05353099999996,-623.132979
913,Wisconsin,75-84,Second,74.0,1031.0,114.0,33.0,247.0,120.0,346.0,445.0,280.0,557.0,651.0,48.0,440.0,165.0,103.0,207.0,69.0,188.0,0.0,580.0,81.0,284.0,1963.0,9745.0,1123.0,744.0,0.0,2343.0,0.3380578236654401,558.2608902034224,551.9754101146892,2059302,306.05353099999996,-623.132979
915,Wisconsin,85+,Second,43.0,1183.0,304.0,12.0,403.0,193.0,358.0,327.0,486.0,776.0,701.0,92.0,531.0,143.0,38.0,232.0,61.0,252.0,0.0,557.0,41.0,649.0,2745.0,13378.0,1189.0,781.0,0.0,3153.0,0.5927326083183289,595.0,595.0,898163,306.05353099999996,-623.132979
919,Wyoming,0-24,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556275175636983,86.54804384035198,84.6605586386897,1295399,298.879182,-749.1338820000001
921,Wyoming,25-34,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.008897623023949563,208.53559596201634,206.96511828929346,526379,298.879182,-749.1338820000001
923,Wyoming,35-44,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.014951871987432242,274.70765930018445,275.1192451602408,516348,298.879182,-749.1338820000001
925,Wyoming,45-54,Second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.03183200212661177,351.46465733875937,346.5100500541337,446117,298.879182,-749.1338820000001
927,Wyoming,55-64,Second,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,462.0,13.0,0.0,0.0,51.0,0.057866356382146475,420.511318467347,417.2685268679274,551159,298.879182,-749.1338820000001
929,Wyoming,65-74,Second,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,120.0,741.0,75.0,64.0,0.0,136.0,0.12894987668842078,488.00945966942027,482.87176101666944,424130,298.879182,-749.1338820000001
931,Wyoming,75-84,Second,0.0,95.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,26.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,10.0,174.0,861.0,118.0,77.0,0.0,206.0,0.36675126347690823,557.0077606893952,551.1375099644902,193186,298.879182,-749.1338820000001
933,Wyoming,85+,Second,0.0,104.0,0.0,0.0,24.0,0.0,10.0,10.0,0.0,30.0,43.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,34.0,189.0,961.0,115.0,50.0,0.0,253.0,0.6171207875013351,595.0,595.0,76937,298.879182,-749.1338820000001
