,Adult respiratory distress syndrome,All other conditions and causes (residual),Alzheimer disease,Cardiac arrest,Cardiac arrhythmia,Cerebrovascular diseases,Chronic lower respiratory diseases,Diabetes,Heart failure,Hypertensive diseases,Influenza and pneumonia,"Intentional and unintentional injury, poisoning, and other adverse events",Ischemic heart disease,Malignant neoplasms,Obesity,Other diseases of the circulatory system,Other diseases of the respiratory system,Renal failure,Respiratory arrest,Respiratory failure,Sepsis,Vascular and unspecified dementia,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Tables Death Rate,Average Age of Death,Average Age,LATITUDE,LONGITUDE
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023156089193825044,0.018867924528301886,0.0,0.0,0.0411663807890223,0.014306221541482957,267.68196240505563,265.8576665363886,352.26692099999997,-691.1798670000002
364,0.0,0.010491803278688525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007213114754098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007868852459016393,0.0,0.0,0.04852459016393443,0.03344262295081967,0.007213114754098361,0.0,0.08327868852459017,0.018847320426721128,356.65475747411733,354.3257020211053,352.26692099999997,-691.1798670000002
366,0.009584664536741214,0.03194888178913738,0.0,0.0,0.0,0.0,0.0,0.01637380191693291,0.0,0.013977635782747603,0.025559105431309903,0.0,0.0,0.0,0.009185303514376996,0.0,0.0,0.010383386581469648,0.0,0.02156549520766773,0.0,0.0,0.08466453674121406,0.07348242811501597,0.025559105431309903,0.0,0.13378594249201278,0.035800186358392244,452.72881692941183,446.83179008640235,352.26692099999997,-691.1798670000002
368,0.013893595391392748,0.04252795662487292,0.0,0.0027109454422229754,0.004066418163334463,0.004066418163334463,0.006946797695696374,0.02050152490681125,0.004913588614029143,0.02253473398847848,0.030667570315147406,0.0,0.004744154523890207,0.0,0.002541511352084039,0.009149440867502542,0.0,0.015249068112504236,0.0,0.022365299898339547,0.011860386309725517,0.0,0.09149440867502541,0.08420874279905118,0.03422568620806506,0.0,0.14486614706879025,0.0763189764227718,539.3380891893146,533.9132904739787,352.26692099999997,-691.1798670000002
370,0.014042603831964774,0.04807806735689635,0.0,0.003808163751041295,0.0063072712126621445,0.008568368439842914,0.008687373557062953,0.022015946685707485,0.005950255861002023,0.02546709508508866,0.03748661192431275,0.0,0.011424491253123885,0.0051172200404617394,0.0029751279305010115,0.006188266095442104,0.0014280614066404856,0.01535166012138522,0.0,0.026419136022848982,0.012257527073664167,0.00785433773652267,0.10270141616089491,0.10127335475425443,0.04200880637867428,0.0,0.1641080566464358,0.16103497864678504,627.7896536390388,621.8148498349306,352.26692099999997,-691.1798670000002
372,0.007825491538687274,0.050278783136065736,0.0015650983077374547,0.0,0.010955688154162183,0.010368776288760638,0.011836055952264501,0.02005282206788614,0.0069451237405849554,0.030225961068179596,0.04059473735694023,0.0,0.013596791548469139,0.005086569500146728,0.0,0.008901496625256774,0.0013694610192702729,0.015064071211973002,0.0,0.028269588183507777,0.008118947471388046,0.024943754279565685,0.11562163748410446,0.11161107307052724,0.04460530177051746,0.0014672796635038638,0.1853663308226548,0.4457816362380982,717.19373597551,708.9104377902529,352.26692099999997,-691.1798670000002
374,0.00392482451505774,0.04121065740810627,0.0032455279643746698,0.0015850252849271642,0.009510151709562986,0.006264623745188316,0.006642010717790022,0.01117065438901049,0.007623216846554457,0.026869952449241452,0.03064382217525851,0.0010566835232847763,0.013284021435580044,0.00392482451505774,0.0,0.008604422975318892,0.0016605026794475055,0.006717488112310363,0.0,0.015246433693108914,0.005736281983545928,0.040682315646463886,0.10355498528190807,0.09864895463808589,0.032153370065665335,0.0017359800739678466,0.17254132387349988,0.7806331291794777,765.0,765.0,352.26692099999997,-691.1798670000002
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003583757673186482,102.18735731057146,115.70263244468987,380.45061899999996,-642.27033
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01044932079414838,0.011773183214245364,268.69805823232537,265.11058346418133,380.45061899999996,-642.27033
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008136094674556213,0.0,0.0,0.026627218934911243,0.008875739644970414,0.0,0.0,0.03328402366863906,0.015615503734443335,357.20816184847024,354.21511608686205,380.45061899999996,-642.27033
384,0.010725010725010725,0.03088803088803089,0.0,0.007293007293007293,0.0,0.0,0.0,0.005148005148005148,0.0,0.0,0.019734019734019732,0.0,0.0,0.0,0.0,0.0,0.0,0.004719004719004719,0.0,0.02616902616902617,0.0,0.0,0.06606606606606606,0.03517803517803518,0.019734019734019732,0.0,0.09566709566709566,0.02759808003902435,452.80152510195364,446.9938235323752,380.45061899999996,-642.27033
386,0.017171180739953974,0.04177730571782617,0.0,0.013630731102850062,0.0019472473004071517,0.004956629491945477,0.006903876792352629,0.008320056647194193,0.0024783147459727386,0.007080899274207825,0.03965303593556382,0.0019472473004071517,0.0037174721189591076,0.0044255620463798905,0.0026553372278279343,0.004779607010090282,0.0,0.01168348380244291,0.0017702248185519562,0.03558151885289432,0.012745618693574084,0.002301292264117543,0.09895556735705435,0.08833421844574262,0.042839440608957335,0.002301292264117543,0.14799079483094352,0.06271367403678596,539.7855491640762,534.3110031511492,380.45061899999996,-642.27033
388,0.01832634135570766,0.05663501876793994,0.0,0.01832634135570766,0.005851181276219916,0.006292779863104438,0.010267167145065136,0.014020755133583572,0.007175977036873482,0.011481563258997572,0.04901744314418194,0.001103996467211305,0.0077279752704791345,0.00673437844998896,0.0013247957606535659,0.0065135791565466995,0.002759991168028262,0.01578714948112166,0.003201589754912784,0.05420622654007507,0.011812762199160963,0.012695959372930006,0.13733716052108633,0.11503643188341797,0.053985427246632814,0.0015455950540958269,0.20081695738573638,0.143475747294724,628.9174232812505,621.8701450308553,380.45061899999996,-642.27033
390,0.014503090822634332,0.06546203835790142,0.005389126644476145,0.017673165319385006,0.007053415755270249,0.005785385956569979,0.014503090822634332,0.014344587097796797,0.01307655729909653,0.015137105721984467,0.06062767475035663,0.0019020446980504042,0.011729275637977493,0.0061023934062450465,0.0,0.0068156601680139485,0.006657156443176415,0.0150578538595657,0.005389126644476145,0.06831510540497701,0.01331431288635283,0.03170074496750674,0.17649389760659376,0.13393564748771597,0.06673006815660168,0.0038040893961008085,0.24742431447139007,0.41929889749735594,717.7622942419231,709.4336709221883,380.45061899999996,-642.27033
392,0.008672718973474667,0.06172338591063549,0.00882487193792159,0.017294720292133692,0.012375107775016483,0.005680377339351828,0.010042095653496983,0.012577978394279049,0.017852614495105747,0.01912055586549678,0.05736166759649034,0.002333012121519501,0.0137444844550388,0.003905259420804382,0.0,0.006796165745295938,0.007556930567530557,0.012527260739463407,0.0047674595526702845,0.062179844803976266,0.007506212912714916,0.05639803215499315,0.1958715828980068,0.12263528934422073,0.061469797636557286,0.0026880357052289903,0.2599786985849774,0.7409140393137932,765.0,765.0,380.45061899999996,-642.27033
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005752521635731681,99.461847018267,112.37259291344395,385.85868300000004,-757.830906
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014545454545454545,0.01818181818181818,0.006060606060606061,0.0,0.04303030303030303,0.01384324701502919,267.9759203132753,264.0283788425866,385.85868300000004,-757.830906
400,0.0,0.005237887385421213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010475774770842427,0.0,0.0,0.0,0.004801396769969445,0.0,0.0,0.0,0.0,0.006983849847228284,0.0,0.0,0.03841117415975556,0.04146660846791794,0.010475774770842427,0.0,0.0663465735486687,0.020668611803557724,358.0415848198234,354.8666804006902,385.85868300000004,-757.830906
402,0.0062473071951744934,0.023912106850495475,0.0,0.0025850926324859974,0.0,0.0,0.0,0.013140887548470486,0.0,0.00904782421370099,0.03231365790607497,0.0,0.0,0.0,0.005170185264971995,0.0,0.0,0.004954760878931495,0.0,0.01917277035760448,0.010124946143903489,0.0,0.07281344248168893,0.07604480827229643,0.03317535545023697,0.0,0.11848341232227488,0.03901458692271262,452.2413977243925,446.6244708043456,385.85868300000004,-757.830906
404,0.006850583225328643,0.023421588594704685,0.0,0.005739677837437511,0.0011109053878911312,0.0028698389187187556,0.0051842251434919455,0.009164969450101833,0.003517867061655249,0.009627846695056471,0.03379003888168858,0.0,0.0038881688576189594,0.00231438622477319,0.0029624143677096835,0.0025921125717459728,0.0,0.008146639511201629,0.0,0.024902795778559524,0.011942232919829661,0.0,0.07119052027402333,0.08674319570449916,0.03665987780040733,0.00462877244954638,0.12627291242362526,0.08338425988331438,540.5669758247923,535.1300613575838,385.85868300000004,-757.830906
406,0.007004630179271044,0.03051169417072302,0.0,0.005045708179983379,0.0030274249079900273,0.003739760180458269,0.005164430725394752,0.011812893268431676,0.0029680636352843407,0.012347144722782857,0.04333372907515137,0.0,0.0061735723613914285,0.003442953816929835,0.0013059479995251098,0.0030274249079900273,0.0015433930903478571,0.008607384542324587,0.0,0.034488899442004034,0.011219280541374808,0.0029680636352843407,0.09052594087617238,0.10287308559895524,0.04618307016502434,0.0030274249079900273,0.1511931615813843,0.17721907580271365,627.3521572442654,621.457780604869,385.85868300000004,-757.830906
408,0.004960914010823813,0.02710964121066346,0.0018039687312086591,0.0035077169773501705,0.0035077169773501705,0.0032070555221487274,0.006313890559230307,0.008117859290438966,0.004459811585488074,0.011425135297654841,0.039536981358989774,0.0,0.008268190018039688,0.0023551813990779717,0.0,0.002655842854279415,0.0012527560633393466,0.007015433954700341,0.0,0.029915814792543596,0.008618961715774705,0.007115654439767489,0.0847364201242734,0.10007015433954701,0.04249348566847064,0.0025055121266786932,0.14501904189216275,0.4648698197677732,716.8026991465063,708.9914044512664,385.85868300000004,-757.830906
410,0.0009090549780641082,0.02106636101339868,0.004150033595510059,0.0029247855815975653,0.0033595510058890953,0.003122406229002806,0.004229081854472155,0.004426702501877396,0.006205288328524564,0.012331528398087032,0.030315007311963953,0.0005928619422157227,0.006995770918145528,0.001541441049760879,0.0,0.001976206474052409,0.0003952412948104818,0.004387178372396348,0.0,0.021382554049247066,0.005533378127346745,0.013952017706810007,0.0739101221295601,0.08197304454369393,0.032054069009130076,0.0013833445318366863,0.12572625587921427,0.8022343665361404,765.0,765.0,385.85868300000004,-757.830906
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004490125276206527,91.21935431930568,108.22070157107015,406.831995,-842.1471270000001
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008474250318249686,267.7834709229375,265.8201504675363,406.831995,-842.1471270000001
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020942408376963352,0.011749661865178493,357.33259108178504,353.64771403972554,406.831995,-842.1471270000001
420,0.0,0.008802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020539906103286387,0.05868544600938967,0.0,0.0,0.09272300469483569,0.02691203540889546,453.42079773587125,446.58738823333647,406.831995,-842.1471270000001
422,0.005852231163130944,0.025603511338697878,0.0,0.0,0.0,0.0,0.0,0.005120702267739576,0.0,0.0026822726164350157,0.014874420872957815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009997561570348696,0.0,0.0,0.04194099000243843,0.06291148500365765,0.015605949768349184,0.0026822726164350157,0.09509875640087784,0.061094113066792494,540.1519060986828,534.6090404786897,406.831995,-842.1471270000001
424,0.008319211215529193,0.028346941919580957,0.0,0.0,0.0,0.0,0.00462178400862733,0.011246341087659836,0.0,0.012170697889385303,0.015714065629332922,0.0,0.0018487136034509321,0.0,0.0,0.0,0.0,0.0015405946695424434,0.0,0.018024957633646588,0.0,0.007240794946849484,0.052688337698351566,0.07317824680326607,0.018179017100600832,0.0018487136034509321,0.11200123247573564,0.14054857548326255,627.1789164296441,621.0631285789337,406.831995,-842.1471270000001
426,0.004411265693926026,0.03596878181201221,0.005994796968668703,0.0,0.006334125098970704,0.0019228594050446782,0.006334125098970704,0.014025562719149417,0.007691437620178713,0.019341703427214117,0.014817328356520755,0.0,0.007578328243411379,0.001470421897975342,0.0,0.0018097500282773442,0.0022621875353466803,0.001470421897975342,0.0,0.016740187761565432,0.001583531274742676,0.01832371903630811,0.06334125098970704,0.08008143875127248,0.016740187761565432,0.0026015156656486824,0.12928401764506278,0.40516006853431463,718.4582627658558,709.8008008608505,406.831995,-842.1471270000001
428,0.0031273836765827612,0.033104500381388256,0.011060259344012205,0.0,0.009305873379099924,0.004195270785659802,0.006941266209000763,0.007017543859649123,0.010983981693363844,0.019374523264683446,0.013958810068649886,0.0012204424103737605,0.007322654462242563,0.0014492753623188406,0.0,0.004576659038901602,0.0009153318077803204,0.0035850495804729213,0.0,0.013424866514111365,0.0,0.02425629290617849,0.07017543859649122,0.0738367658276125,0.015331807780320367,0.0018306636155606408,0.13066361556064074,0.7398597300052643,765.0,765.0,406.831995,-842.1471270000001
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007979509966098705,95.2362202960468,109.89927726231633,293.31858600000004,-806.215626
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015060240963855422,0.0,0.0,0.0,0.03614457831325301,0.01650143066653982,268.26779103286236,264.3935870875978,293.31858600000004,-806.215626
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011882998171846435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054844606946983544,0.038391224862888484,0.011882998171846435,0.0,0.0923217550274223,0.02702736945357173,357.9961789017513,354.84831978939195,293.31858600000004,-806.215626
438,0.005125576627370579,0.02409021014864172,0.0,0.0,0.0,0.0,0.0,0.007688364941055869,0.0,0.013839056893900564,0.044079958995386984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05228088159917991,0.005125576627370579,0.0,0.09943618657098924,0.09584828293182983,0.04561763198359815,0.0,0.1496668375192209,0.0555517568718642,451.685103889077,445.85490122253725,293.31858600000004,-806.215626
440,0.015165233137166138,0.04051607062019013,0.0,0.0074694431869624265,0.0,0.0,0.00520597555454957,0.01878678134902671,0.0022634676324128564,0.026256224535989137,0.05409687641466727,0.0,0.002489814395654142,0.0,0.004979628791308284,0.0,0.0,0.007695789950203712,0.0,0.04775916704391127,0.004979628791308284,0.0,0.10230873698506111,0.12403802625622454,0.05862381167949298,0.0,0.17134449977365324,0.12071925066411493,540.0453884563448,534.9278473959075,293.31858600000004,-806.215626
442,0.01964823324354302,0.03977182696878466,0.0,0.012517826018063699,0.0020598954206940264,0.004119790841388053,0.008239581682776106,0.02297575661543337,0.004595151323086674,0.03153224528600856,0.05672635081603549,0.0,0.005862779274282998,0.0033275233718903503,0.0,0.006021232768182538,0.0,0.014102360957059103,0.0,0.06243067659641895,0.009348756140072889,0.0,0.11804785295515766,0.13531928379020758,0.06306449057201712,0.0,0.19172872761844398,0.22940849717706446,626.7562350389667,621.918765897804,293.31858600000004,-806.215626
444,0.014918759231905466,0.03810930576070901,0.0032496307237813884,0.010044313146233382,0.006056129985228951,0.005465288035450517,0.009010339734121122,0.020384047267355983,0.012555391432791729,0.03175775480059084,0.05524372230428361,0.0,0.010782865583456425,0.0019202363367799113,0.0,0.0014771048744460858,0.0016248153618906942,0.008419497784342688,0.0014771048744460858,0.059527326440177254,0.005465288035450517,0.012407680945347119,0.11610044313146234,0.12688330871491876,0.0604135893648449,0.0,0.18537666174298376,0.5347747061401606,716.4488873452144,709.3404702970298,293.31858600000004,-806.215626
446,0.015172204521316948,0.03641329085116067,0.008951600667577,0.009103322712790168,0.002579274768623881,0.0,0.007434380215445304,0.011075709300561372,0.013048095888332575,0.03353057199211045,0.04430283720224549,0.0,0.008951600667577,0.0,0.0,0.0063723258989531175,0.0,0.00576543771810044,0.0,0.04657866788044303,0.0039447731755424065,0.01744803519951449,0.10999848277954787,0.11409497800030344,0.048551054468214234,0.0,0.1764527385829161,0.8812541887164116,765.0,765.0,293.31858600000004,-806.215626
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068830599111970505,110.47683974510406,109.72647332001317,345.81418199999996,-829.7862209999998
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01572586353868246,266.642406714987,264.9441024089921,345.81418199999996,-829.7862209999998
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013714285714285714,0.022724927449598906,356.7667552543823,354.1995029308698,345.81418199999996,-829.7862209999998
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003363605785401951,0.0,0.0,0.028254288597376387,0.04978136562394887,0.0,0.0,0.07198116380760175,0.04348898890893907,452.1417431401943,446.2527174618175,345.81418199999996,-829.7862209999998
458,0.003469331112961421,0.012212045517624202,0.0,0.0,0.0,0.0,0.0,0.0019428254232583958,0.0,0.0,0.009436580627255066,0.0,0.0,0.0,0.0,0.0,0.0,0.0036081043574798777,0.0,0.012628365251179573,0.004301970580072162,0.0,0.034415764640577294,0.05661948376353039,0.011795725784068832,0.003469331112961421,0.08451290591174021,0.09477221067063513,539.6825307541121,534.8284128665672,345.81418199999996,-829.7862209999998
460,0.0036978829620042527,0.01876675603217158,0.0,0.0,0.0,0.0,0.002588518073402977,0.003882777110104465,0.0,0.0020338356291023387,0.015438661366367755,0.0,0.0010169178145511693,0.0009244707405010632,0.0,0.0,0.0009244707405010632,0.0073957659240085055,0.0,0.017102708699269668,0.006933530553757974,0.0,0.04844226680225571,0.06831838772302856,0.018212073587870945,0.002680965147453083,0.1024313580475178,0.1918266325257718,627.3014663410647,621.8405644374882,345.81418199999996,-829.7862209999998
462,0.0010896637608966376,0.01805728518057285,0.0008561643835616438,0.0008561643835616438,0.0025684931506849314,0.0019458281444582814,0.0014009962640099626,0.0031911581569115817,0.0018679950186799503,0.003580323785803238,0.018991282689912826,0.0,0.0023349937733499375,0.0,0.0,0.0,0.0007783312577833125,0.00552615193026152,0.0,0.019925280199252802,0.00552615193026152,0.0043586550435865505,0.05339352428393524,0.07526463262764632,0.021248443337484435,0.003424657534246575,0.11192403486924035,0.49272075667977333,716.7879259475421,709.3372924002878,345.81418199999996,-829.7862209999998
464,0.0,0.018426935844454984,0.005622925276065307,0.0,0.004538987873450308,0.0029808278571912474,0.0024388591558837476,0.002235620892893435,0.005013210487094371,0.0077230539936318674,0.019036650633425918,0.0,0.006232640065036244,0.0,0.0,0.0018968904545762482,0.0,0.003997019172142809,0.0007452069642978118,0.016733283652869045,0.0020323826299031233,0.010026420974188741,0.06185217803671838,0.07275929815053181,0.020256080211367794,0.002167874805229998,0.11659101686877583,0.8413254171609879,765.0,765.0,345.81418199999996,-829.7862209999998
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006109242141537833,118.11638475934421,110.78203771169753,421.08357599999994,-1001.6659169999998
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012690261541865769,264.7250787396089,264.7473428928318,421.08357599999994,-1001.6659169999998
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017693860537838193,356.7090988690103,354.00501404396573,421.08357599999994,-1001.6659169999998
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466948899440467,452.61743257019106,446.197953407729,421.08357599999994,-1001.6659169999998
476,0.0,0.011787819253438114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023575638506876228,0.009823182711198428,0.0,0.0,0.03929273084479371,0.0747215658891946,541.3034784592257,536.3671789059634,421.08357599999994,-1001.6659169999998
478,0.0,0.006516587677725118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006516587677725118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009478672985781991,0.0,0.0,0.022511848341232227,0.052132701421800945,0.006516587677725118,0.0,0.07760663507109004,0.1541854248382151,628.1602149023788,621.3441679838884,421.08357599999994,-1001.6659169999998
480,0.0,0.0071794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.052307692307692305,0.0,0.0,0.08051282051282051,0.43230195175856356,716.4082108892937,708.6429407474004,421.08357599999994,-1001.6659169999998
482,0.0,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.02195121951219512,0.05934959349593496,0.0,0.0,0.08008130081300813,0.7649572938680649,765.0,765.0,421.08357599999994,-1001.6659169999998
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005049519456806592,85.55602766194147,108.46081870287665,370.5687000000001,-875.8402019999999
